lat,long,id,display_name,date,cases
42.117952,-80.096386,Erie @ Pennsylvania,Erie @ Pennsylvania,2020-03-22,2
15.1794,39.7823,Eritrea,Eritrea,2020-03-22,1
30.611664,-87.33904,Escambia @ Florida,Escambia @ Florida,2020-03-22,4
42.642711,-70.865107,Essex @ Massachusetts,Essex @ Massachusetts,2020-03-22,60
40.787217,-74.246136,Essex @ New Jersey,Essex @ New Jersey,2020-03-22,172
44.108971,-73.777573,Essex @ New York,Essex @ New York,2020-03-22,3
58.5953,25.0136,Estonia,Estonia,2020-03-22,326
-26.5225,31.4659,Eswatini,Eswatini,2020-03-22,4
9.145,40.4897,Ethiopia,Ethiopia,2020-03-22,11
30.720693,-92.404086,Evangeline @ Louisiana,Evangeline @ Louisiana,2020-03-22,2
64.690832,-146.599867,Fairbanks North Star Borough @ Alaska,Fairbanks North Star Borough @ Alaska,2020-03-22,7
38.833743,-77.276117,Fairfax @ Virginia,Fairfax @ Virginia,2020-03-22,31
41.228103,-73.366757,Fairfield @ Connecticut,Fairfield @ Connecticut,2020-03-22,208
34.395669,-81.127001,Fairfield @ South Carolina,Fairfield @ South Carolina,2020-03-22,1
33.591161,-96.104988,Fannin @ Texas,Fannin @ Texas,2020-03-22,1
61.8926,-6.9118,Faroe Islands @ Denmark,Faroe Islands,2020-03-22,115
35.146356,-92.324654,Faulkner @ Arkansas,Faulkner @ Arkansas,2020-03-22,7
33.412717,-84.493941,Fayette @ Georgia,Fayette @ Georgia,2020-03-22,9
39.639655,-85.185032,Fayette @ Indiana,Fayette @ Indiana,2020-03-22,1
42.86445,-91.839373,Fayette @ Iowa,Fayette @ Iowa,2020-03-22,1
38.040157,-84.458443,Fayette @ Kentucky,Fayette @ Kentucky,2020-03-22,14
39.914115,-79.644586,Fayette @ Pennsylvania,Fayette @ Pennsylvania,2020-03-22,1
35.196993,-89.413803,Fayette @ Tennessee,Fayette @ Tennessee,2020-03-22,3
-17.7134,178.065,Fiji,Fiji,2020-03-22,2
43.67727,-92.093681,Fillmore @ Minnesota,Fillmore @ Minnesota,2020-03-22,2
64,26,Finland,Finland,2020-03-22,626
29.474894,-81.286362,Flagler @ Florida,Flagler @ Florida,2020-03-22,1
48.314696,-114.054319,Flathead @ Montana,Flathead @ Montana,2020-03-22,2
34.028535,-79.710233,Florence @ South Carolina,Florence @ South Carolina,2020-03-22,1
34.263677,-85.21373,Floyd @ Georgia,Floyd @ Georgia,2020-03-22,9
38.317937,-85.911474,Floyd @ Indiana,Floyd @ Indiana,2020-03-22,3
37.830606,-78.284445,Fluvanna @ Virginia,Fluvanna @ Virginia,2020-03-22,1
43.754722,-88.493284,Fond du Lac @ Wisconsin,Fond du Lac @ Wisconsin,2020-03-22,16
37.688365,-99.884734,Ford @ Kansas,Ford @ Kansas,2020-03-22,1
31.18858,-89.259447,Forrest @ Mississippi,Forrest @ Mississippi,2020-03-22,11
34.225143,-84.127336,Forsyth @ Georgia,Forsyth @ Georgia,2020-03-22,5
36.131667,-80.257289,Forsyth @ North Carolina,Forsyth @ North Carolina,2020-03-22,12
29.526602,-95.771015,Fort Bend @ Texas,Fort Bend @ Texas,2020-03-22,29
46.2276,2.2137,France,France,2020-03-22,16018
39.409762,-85.066964,Franklin @ Indiana,Franklin @ Indiana,2020-03-22,4
38.558019,-95.278962,Franklin @ Kansas,Franklin @ Kansas,2020-03-22,1
38.234919,-84.868786,Franklin @ Kentucky,Franklin @ Kentucky,2020-03-22,1
42.583791,-72.591655,Franklin @ Massachusetts,Franklin @ Massachusetts,2020-03-22,2
31.477798,-90.895884,Franklin @ Mississippi,Franklin @ Mississippi,2020-03-22,3
36.088241,-78.28309,Franklin @ North Carolina,Franklin @ North Carolina,2020-03-22,4
39.969447,-83.008258,Franklin @ Ohio,Franklin @ Ohio,2020-03-22,34
39.926686,-77.724485,Franklin @ Pennsylvania,Franklin @ Pennsylvania,2020-03-22,1
35.155926,-86.099203,Franklin @ Tennessee,Franklin @ Tennessee,2020-03-22,1
44.858964,-72.909402,Franklin @ Vermont,Franklin @ Vermont,2020-03-22,2
36.99235,-79.883959,Franklin @ Virginia,Franklin @ Virginia,2020-03-22,1
46.53458,-118.906944,Franklin @ Washington,Franklin @ Washington,2020-03-22,2
39.470427,-77.397627,Frederick @ Maryland,Frederick @ Maryland,2020-03-22,1
43.055303,-108.605531,Fremont @ Wyoming,Fremont @ Wyoming,2020-03-22,10
3.9339,-53.1258,French Guiana @ France,French Guiana,2020-03-22,18
-17.6797,149.4068,French Polynesia @ France,French Polynesia,2020-03-22,18
36.761006,-119.655019,Fresno @ California,Fresno @ California,2020-03-22,10
26.0789,117.9874,Fujian @ China,Fujian,2020-03-22,313
33.790034,-84.468182,Fulton @ Georgia,Fulton @ Georgia,2020-03-22,111
43.115609,-74.423678,Fulton @ New York,Fulton @ New York,2020-03-22,1
-0.8037,11.6094,Gabon,Gabon,2020-03-22,5
45.535559,-111.173443,Gallatin @ Montana,Gallatin @ Montana,2020-03-22,10
38.817046,-82.301746,Gallia @ Ohio,Gallia @ Ohio,2020-03-22,1
29.228706,-94.894865,Galveston @ Texas,Galveston @ Texas,2020-03-22,11
13.4432,-15.3101,Gambia,Gambia,2020-03-22,1
37.8099,101.0583,Gansu @ China,Gansu,2020-03-22,136
39.599352,-107.90978,Garfield @ Colorado,Garfield @ Colorado,2020-03-22,8
34.578861,-93.146915,Garland @ Arkansas,Garland @ Arkansas,2020-03-22,9
34.70935,-97.312723,Garvin @ Oklahoma,Garvin @ Oklahoma,2020-03-22,2
35.293344,-81.177256,Gaston @ North Carolina,Gaston @ North Carolina,2020-03-22,3
41.499322,-81.173505,Geauga @ Ohio,Geauga @ Ohio,2020-03-22,2
43.021077,-83.706372,Genesee @ Michigan,Genesee @ Michigan,2020-03-22,14
43.00091,-78.192778,Genesee @ New York,Genesee @ New York,2020-03-22,1
30.855431,-88.642268,George @ Mississippi,George @ Mississippi,2020-03-22,1
42.3154,43.3569,Georgia,Georgia,2020-03-22,54
51,9,Germany,Germany,2020-03-22,24873
7.9465,-1.0232,Ghana,Ghana,2020-03-22,23
36.1408,-5.3536,Gibraltar @ United Kingdom,Gibraltar,2020-03-22,15
35.991694,-88.933776,Gibson @ Tennessee,Gibson @ Tennessee,2020-03-22,1
43.98975,-84.389816,Gladwin @ Michigan,Gladwin @ Michigan,2020-03-22,1
39.721019,-75.143708,Gloucester @ New Jersey,Gloucester @ New Jersey,2020-03-22,8
37.403541,-76.523505,Gloucester @ Virginia,Gloucester @ Virginia,2020-03-22,2
31.212747,-81.496517,Glynn @ Georgia,Glynn @ Georgia,2020-03-22,4
37.724166,-77.914273,Goochland @ Virginia,Goochland @ Virginia,2020-03-22,2
34.509667,-84.873862,Gordon @ Georgia,Gordon @ Georgia,2020-03-22,4
35.021058,-97.88689,Grady @ Oklahoma,Grady @ Oklahoma,2020-03-22,1
43.926488,-71.842264,Grafton @ New Hampshire,Grafton @ New Hampshire,2020-03-22,15
32.931828,-109.87831,Graham @ Arizona,Graham @ Arizona,2020-03-22,2
40.123289,-106.095876,Grand @ Colorado,Grand @ Colorado,2020-03-22,2
37.6489,-122.6655,Grand Princess @ Canada,Grand Princess,2020-03-22,13
44.718688,-85.553848,Grand Traverse @ Michigan,Grand Traverse @ Michigan,2020-03-22,1
34.288063,-92.423984,Grant @ Arkansas,Grant @ Arkansas,2020-03-22,1
40.515758,-85.654946,Grant @ Indiana,Grant @ Indiana,2020-03-22,2
44.496326,-119.014057,Grant @ Oregon,Grant @ Oregon,2020-03-22,1
47.213633,-119.467788,Grant @ Washington,Grant @ Washington,2020-03-22,18
36.299884,-78.657634,Granville @ North Carolina,Granville @ North Carolina,2020-03-22,1
47.142786,-123.827043,Grays Harbor @ Washington,Grays Harbor @ Washington,2020-03-22,1
39.0742,21.8243,Greece,Greece,2020-03-22,624
42.677728,-89.605639,Green @ Wisconsin,Green @ Wisconsin,2020-03-22,1
36.119922,-90.565241,Greene @ Arkansas,Greene @ Arkansas,2020-03-22,1
37.258196,-93.340641,Greene @ Missouri,Greene @ Missouri,2020-03-22,10
42.286951,-74.149495,Greene @ New York,Greene @ New York,2020-03-22,2
39.687479,-83.894894,Greene @ Ohio,Greene @ Ohio,2020-03-22,1
36.178998,-82.847746,Greene @ Tennessee,Greene @ Tennessee,2020-03-22,2
71.7069,-42.6043,Greenland @ Denmark,Greenland,2020-03-22,4
34.892645,-82.372077,Greenville @ South Carolina,Greenville @ South Carolina,2020-03-22,19
34.155796,-82.127876,Greenwood @ South Carolina,Greenwood @ South Carolina,2020-03-22,2
32.486397,-94.816276,Gregg @ Texas,Gregg @ Texas,2020-03-22,1
12.1165,-61.679,Grenada,Grenada,2020-03-22,1
33.770031,-89.80274,Grenada @ Mississippi,Grenada @ Mississippi,2020-03-22,2
16.25,-61.5833,Guadeloupe @ France,Guadeloupe,2020-03-22,58
23.3417,113.4244,Guangdong @ China,Guangdong,2020-03-22,1413
23.8298,108.7881,Guangxi @ China,Guangxi,2020-03-22,254
15.7835,-90.2308,Guatemala,Guatemala,2020-03-22,19
36.079065,-79.788665,Guilford @ North Carolina,Guilford @ North Carolina,2020-03-22,11
9.9456,-9.6966,Guinea,Guinea,2020-03-22,2
11.8037,-15.1804,Guinea-Bissau,Guinea-Bissau,2020-03-22,0
26.8154,106.8748,Guizhou @ China,Guizhou,2020-03-22,146
38.669679,-107.078108,Gunnison @ Colorado,Gunnison @ Colorado,2020-03-22,22
5,-58.75,Guyana,Guyana,2020-03-22,19
33.959101,-84.022938,Gwinnett @ Georgia,Gwinnett @ Georgia,2020-03-22,27
19.1959,109.7453,Hainan @ China,Hainan,2020-03-22,168
18.9712,-72.2852,Haiti,Haiti,2020-03-22,2
34.317588,-83.818497,Hall @ Georgia,Hall @ Georgia,2020-03-22,9
36.218397,-83.266071,Hamblen @ Tennessee,Hamblen @ Tennessee,2020-03-22,2
40.04987,-86.020586,Hamilton @ Indiana,Hamilton @ Indiana,2020-03-22,18
43.657879,-74.502456,Hamilton @ New York,Hamilton @ New York,2020-03-22,2
39.196927,-84.544187,Hamilton @ Ohio,Hamilton @ Ohio,2020-03-22,19
35.159186,-85.202296,Hamilton @ Tennessee,Hamilton @ Tennessee,2020-03-22,8
42.136198,-72.635648,Hampden @ Massachusetts,Hampden @ Massachusetts,2020-03-22,12
42.339459,-72.663694,Hampshire @ Massachusetts,Hampshire @ Massachusetts,2020-03-22,4
39.822604,-85.772904,Hancock @ Indiana,Hancock @ Indiana,2020-03-22,2
30.391437,-89.47985,Hancock @ Mississippi,Hancock @ Mississippi,2020-03-22,4
41.000471,-83.666034,Hancock @ Ohio,Hancock @ Ohio,2020-03-22,1
37.760166,-77.490992,Hanover @ Virginia,Hanover @ Virginia,2020-03-22,1
37.695836,-85.963183,Hardin @ Kentucky,Hardin @ Kentucky,2020-03-22,1
39.537429,-76.299789,Harford @ Maryland,Harford @ Maryland,2020-03-22,5
35.368635,-78.87161,Harnett @ North Carolina,Harnett @ North Carolina,2020-03-22,8
29.857273,-95.393037,Harris @ Texas,Harris @ Texas,2020-03-22,74
38.18644,-86.103681,Harrison @ Indiana,Harrison @ Indiana,2020-03-22,1
41.688584,-95.827149,Harrison @ Iowa,Harrison @ Iowa,2020-03-22,3
38.443489,-84.332796,Harrison @ Kentucky,Harrison @ Kentucky,2020-03-22,10
30.416536,-89.083376,Harrison @ Mississippi,Harrison @ Mississippi,2020-03-22,15
38.436013,-78.874197,Harrisonburg city @ Virginia,Harrisonburg city @ Virginia,2020-03-22,1
41.806053,-72.732916,Hartford @ Connecticut,Hartford @ Connecticut,2020-03-22,54
19.597764,-155.502443,Hawaii @ Hawaii,Hawaii @ Hawaii,2020-03-22,3
30.061225,-98.029267,Hays @ Texas,Hays @ Texas,2020-03-22,6
33.290968,-85.139594,Heard @ Georgia,Heard @ Georgia,2020-03-22,1
39.549,116.1306,Hebei @ China,Hebei,2020-03-22,319
47.862,127.7615,Heilongjiang @ China,Heilongjiang,2020-03-22,484
33.882,113.614,Henan @ China,Henan,2020-03-22,1274
37.792542,-87.572577,Henderson @ Kentucky,Henderson @ Kentucky,2020-03-22,5
35.336424,-82.479634,Henderson @ North Carolina,Henderson @ North Carolina,2020-03-22,1
39.768749,-86.510287,Hendricks @ Indiana,Hendricks @ Indiana,2020-03-22,8
45.006064,-93.475185,Hennepin @ Minnesota,Hennepin @ Minnesota,2020-03-22,57
37.437521,-77.300333,Henrico @ Virginia,Henrico @ Virginia,2020-03-22,8
33.452881,-84.15444,Henry @ Georgia,Henry @ Georgia,2020-03-22,7
40.985864,-91.54427,Henry @ Iowa,Henry @ Iowa,2020-03-22,1
38.386491,-93.792628,Henry @ Missouri,Henry @ Missouri,2020-03-22,1
43.461635,-74.894694,Herkimer @ New York,Herkimer @ New York,2020-03-22,4
28.567911,-82.464835,Hernando @ Florida,Hernando @ Florida,2020-03-22,5
27.342627,-81.340921,Highlands @ Florida,Highlands @ Florida,2020-03-22,1
27.90659,-82.349568,Hillsborough @ Florida,Hillsborough @ Florida,2020-03-22,58
42.911643,-71.723101,Hillsborough @ New Hampshire,Hillsborough @ New Hampshire,2020-03-22,16
32.267924,-90.4659,Hinds @ Mississippi,Hinds @ Mississippi,2020-03-22,20
37.811625,-107.383405,Hinsdale @ Colorado,Hinsdale @ Colorado,2020-03-22,1
33.605932,-102.343398,Hockley @ Texas,Hockley @ Texas,2020-03-22,2
35.017233,-79.241964,Hoke @ North Carolina,Hoke @ North Carolina,2020-03-22,1
33.125942,-90.091197,Holmes @ Mississippi,Holmes @ Mississippi,2020-03-22,6
41.9029,12.4534,Holy See,Holy See,2020-03-22,1
15.2,-86.2419,Honduras,Honduras,2020-03-22,26
22.3,114.2,Hong Kong @ China,Hong Kong,2020-03-22,317
21.461364,-158.201976,Honolulu @ Hawaii,Honolulu @ Hawaii,2020-03-22,41
33.909269,-78.976675,Horry @ South Carolina,Horry @ South Carolina,2020-03-22,11
32.458381,-83.662856,Houston @ Georgia,Houston @ Georgia,2020-03-22,1
36.285777,-87.705605,Houston @ Tennessee,Houston @ Tennessee,2020-03-22,1
40.483537,-86.114118,Howard @ Indiana,Howard @ Indiana,2020-03-22,6
39.252264,-76.924406,Howard @ Maryland,Howard @ Maryland,2020-03-22,24
30.9756,112.2707,Hubei @ China,Hubei,2020-03-22,67800
40.731384,-74.078627,Hudson @ New Jersey,Hudson @ New Jersey,2020-03-22,126
40.706673,-123.925818,Humboldt @ California,Humboldt @ California,2020-03-22,2
33.132978,-90.523911,Humphreys @ Mississippi,Humphreys @ Mississippi,2020-03-22,1
27.6104,111.7088,Hunan @ China,Hunan,2020-03-22,1018
47.1625,19.5033,Hungary,Hungary,2020-03-22,131
40.565283,-74.91197,Hunterdon @ New Jersey,Hunterdon @ New Jersey,2020-03-22,16
41.14508,-82.594641,Huron @ Ohio,Huron @ Ohio,2020-03-22,1
29.606013,-91.842706,Iberia @ Louisiana,Iberia @ Louisiana,2020-03-22,3
30.288394,-91.36315,Iberville @ Louisiana,Iberville @ Louisiana,2020-03-22,1
64.9631,-19.0208,Iceland,Iceland,2020-03-22,568
33.040816,-115.355395,Imperial @ California,Imperial @ California,2020-03-22,4
35.737499,-91.559942,Independence @ Arkansas,Independence @ Arkansas,2020-03-22,1
21,78,India,India,2020-03-22,396
27.700638,-80.574803,Indian River @ Florida,Indian River @ Florida,2020-03-22,8
-0.7893,113.9213,Indonesia,Indonesia,2020-03-22,514
42.603534,-84.373811,Ingham @ Michigan,Ingham @ Michigan,2020-03-22,11
44.0935,113.9448,Inner Mongolia @ China,Inner Mongolia,2020-03-22,75
32,53,Iran,Iran,2020-03-22,21638
33,44,Iraq,Iraq,2020-03-22,233
35.806356,-80.874545,Iredell @ North Carolina,Iredell @ North Carolina,2020-03-22,6
53.1424,-7.6921,Ireland,Ireland,2020-03-22,906
48.158436,-122.670503,Island @ Washington,Island @ Washington,2020-03-22,21
54.2361,-4.5481,Isle of Man @ United Kingdom,Isle of Man,2020-03-22,5
36.901418,-76.707569,Isle of Wight @ Virginia,Isle of Wight @ Virginia,2020-03-22,1
31,35,Israel,Israel,2020-03-22,883
43,12,Italy,Italy,2020-03-22,59138
34.281075,-88.363127,Itawamba @ Mississippi,Itawamba @ Mississippi,2020-03-22,3
34.763522,-85.9774,Jackson @ Alabama,Jackson @ Alabama,2020-03-22,1
30.787812,-85.210374,Jackson @ Florida,Jackson @ Florida,2020-03-22,1
37.786096,-89.381212,Jackson @ Illinois,Jackson @ Illinois,2020-03-22,1
39.410989,-95.794509,Jackson @ Kansas,Jackson @ Kansas,2020-03-22,1
42.248474,-84.420868,Jackson @ Michigan,Jackson @ Michigan,2020-03-22,1
43.673025,-95.149704,Jackson @ Minnesota,Jackson @ Minnesota,2020-03-22,1
30.458491,-88.619991,Jackson @ Mississippi,Jackson @ Mississippi,2020-03-22,5
39.007233,-94.342507,Jackson @ Missouri,Jackson @ Missouri,2020-03-22,5
34.593949,-99.41221,Jackson @ Oklahoma,Jackson @ Oklahoma,2020-03-22,1
42.411782,-122.675797,Jackson @ Oregon,Jackson @ Oregon,2020-03-22,2
38.834234,-81.677717,Jackson @ West Virginia,Jackson @ West Virginia,2020-03-22,1
18.1096,-77.2975,Jamaica,Jamaica,2020-03-22,19
37.324427,-76.778319,James City @ Virginia,James City @ Virginia,2020-03-22,32
36,138,Japan,Japan,2020-03-22,1101
37.200865,-94.338869,Jasper @ Missouri,Jasper @ Missouri,2020-03-22,1
32.43059,-81.021627,Jasper @ South Carolina,Jasper @ South Carolina,2020-03-22,1
33.553444,-86.896536,Jefferson @ Alabama,Jefferson @ Alabama,2020-03-22,71
34.277696,-91.930701,Jefferson @ Arkansas,Jefferson @ Arkansas,2020-03-22,20
39.58646,-105.245601,Jefferson @ Colorado,Jefferson @ Colorado,2020-03-22,51
38.189533,-85.657624,Jefferson @ Kentucky,Jefferson @ Kentucky,2020-03-22,26
29.5033,-90.036231,Jefferson @ Louisiana,Jefferson @ Louisiana,2020-03-22,184
43.995371,-76.053522,Jefferson @ New York,Jefferson @ New York,2020-03-22,1
36.048479,-83.440966,Jefferson @ Tennessee,Jefferson @ Tennessee,2020-03-22,2
47.802641,-123.52181,Jefferson @ Washington,Jefferson @ Washington,2020-03-22,6
39.307399,-77.86322,Jefferson @ West Virginia,Jefferson @ West Virginia,2020-03-22,3
43.013807,-88.773986,Jefferson @ Wisconsin,Jefferson @ Wisconsin,2020-03-22,2
38.996234,-85.628111,Jennings @ Indiana,Jennings @ Indiana,2020-03-22,1
37.873291,-84.58396,Jessamine @ Kentucky,Jessamine @ Kentucky,2020-03-22,1
32.9711,119.455,Jiangsu @ China,Jiangsu,2020-03-22,633
27.614,115.7221,Jiangxi @ China,Jiangxi,2020-03-22,936
43.6661,126.1923,Jilin @ China,Jilin,2020-03-22,93
42.362391,-90.211471,Jo Daviess @ Illinois,Jo Daviess @ Illinois,2020-03-22,1
39.495986,-86.0946,Johnson @ Indiana,Johnson @ Indiana,2020-03-22,12
41.668737,-91.588812,Johnson @ Iowa,Johnson @ Iowa,2020-03-22,32
38.883907,-94.82233,Johnson @ Kansas,Johnson @ Kansas,2020-03-22,28
38.74588,-93.805999,Johnson @ Missouri,Johnson @ Missouri,2020-03-22,1
32.379511,-97.364823,Johnson @ Texas,Johnson @ Texas,2020-03-22,2
35.513405,-78.367267,Johnston @ North Carolina,Johnston @ North Carolina,2020-03-22,3
31.621044,-89.167262,Jones @ Mississippi,Jones @ Mississippi,2020-03-22,1
31.24,36.51,Jordan,Jordan,2020-03-22,112
42.385382,-123.597245,Josephine @ Oregon,Josephine @ Oregon,2020-03-22,1
38.328061,-81.523522,Kanawha @ West Virginia,Kanawha @ West Virginia,2020-03-22,3
41.939594,-88.42804,Kane @ Illinois,Kane @ Illinois,2020-03-22,13
41.139494,-87.861125,Kankakee @ Illinois,Kankakee @ Illinois,2020-03-22,2
38.573936,-92.60376,Kansas City @ Missouri,Kansas City @ Missouri,2020-03-22,13
22.012038,-159.705965,Kauai @ Hawaii,Kauai @ Hawaii,2020-03-22,3
36.814842,-97.143755,Kay @ Oklahoma,Kay @ Oklahoma,2020-03-22,4
48.0196,66.9237,Kazakhstan,Kazakhstan,2020-03-22,60
60.366373,-152.321973,Kenai Peninsula Borough @ Alaska,Kenai Peninsula Borough @ Alaska,2020-03-22,3
41.58814,-88.430626,Kendall @ Illinois,Kendall @ Illinois,2020-03-22,4
44.417012,-69.765764,Kennebec @ Maine,Kennebec @ Maine,2020-03-22,4
42.579703,-87.424898,Kenosha @ Wisconsin,Kenosha @ Wisconsin,2020-03-22,10
39.097088,-75.502982,Kent @ Delaware,Kent @ Delaware,2020-03-22,5
43.032497,-85.547446,Kent @ Michigan,Kent @ Michigan,2020-03-22,21
38.930477,-84.533492,Kenton @ Kentucky,Kenton @ Kentucky,2020-03-22,7
-0.0236,37.9062,Kenya,Kenya,2020-03-22,15
35.346629,-118.729506,Kern @ California,Kern @ California,2020-03-22,5
34.338356,-80.590885,Kershaw @ South Carolina,Kershaw @ South Carolina,2020-03-22,44
55.449938,-131.106685,Ketchikan Gateway Borough @ Alaska,Ketchikan Gateway Borough @ Alaska,2020-03-22,6
47.493554,-121.832375,King @ Washington,King @ Washington,2020-03-22,1036
47.639687,-122.649636,Kitsap @ Washington,Kitsap @ Washington,2020-03-22,20
47.124444,-120.676714,Kittitas @ Washington,Kittitas @ Washington,2020-03-22,4
42.683761,-121.646168,Klamath @ Oregon,Klamath @ Oregon,2020-03-22,1
45.869509,-120.780117,Klickitat @ Washington,Klickitat @ Washington,2020-03-22,4
42.634405,-97.891349,Knox @ Nebraska,Knox @ Nebraska,2020-03-22,2
35.992727,-83.937721,Knox @ Tennessee,Knox @ Tennessee,2020-03-22,5
47.677113,-116.694918,Kootenai @ Idaho,Kootenai @ Idaho,2020-03-22,3
36,128,"Korea, South","Korea, South",2020-03-22,8961
42.602636,20.902977,Kosovo,Kosovo,2020-03-22,0
43.212478,-94.213983,Kossuth @ Iowa,Kossuth @ Iowa,2020-03-22,1
29.5,47.75,Kuwait,Kuwait,2020-03-22,188
41.2044,74.7661,Kyrgyzstan,Kyrgyzstan,2020-03-22,14
43.908222,-91.111758,La Crosse @ Wisconsin,La Crosse @ Wisconsin,2020-03-22,5
41.44025,-75.609587,Lackawanna @ Pennsylvania,Lackawanna @ Pennsylvania,2020-03-22,6
30.206507,-92.06417,Lafayette @ Louisiana,Lafayette @ Louisiana,2020-03-22,6
34.349298,-89.485903,Lafayette @ Mississippi,Lafayette @ Mississippi,2020-03-22,5
29.491993,-90.394849,Lafourche @ Louisiana,Lafourche @ Louisiana,2020-03-22,12
28.764113,-81.712282,Lake @ Florida,Lake @ Florida,2020-03-22,6
42.326444,-87.436118,Lake @ Illinois,Lake @ Illinois,2020-03-22,69
41.472239,-87.374337,Lake @ Indiana,Lake @ Indiana,2020-03-22,10
41.924116,-81.392643,Lake @ Ohio,Lake @ Ohio,2020-03-22,6
33.787085,-88.087431,Lamar @ Alabama,Lamar @ Alabama,2020-03-22,1
33.07446,-84.146721,Lamar @ Georgia,Lamar @ Georgia,2020-03-22,3
40.783547,-96.688658,Lancaster @ Nebraska,Lancaster @ Nebraska,2020-03-22,2
40.041992,-76.250198,Lancaster @ Pennsylvania,Lancaster @ Pennsylvania,2020-03-22,5
34.686818,-80.703689,Lancaster @ South Carolina,Lancaster @ South Carolina,2020-03-22,5
43.928276,-122.897678,Lane @ Oregon,Lane @ Oregon,2020-03-22,4
19.85627,102.495496,Laos,Laos,2020-03-22,0
41.549011,-86.744729,LaPorte @ Indiana,LaPorte @ Indiana,2020-03-22,2
41.29283,-104.660395,Laramie @ Wyoming,Laramie @ Wyoming,2020-03-22,6
40.663091,-105.482131,Larimer @ Colorado,Larimer @ Colorado,2020-03-22,32
41.343341,-88.885931,LaSalle @ Illinois,LaSalle @ Illinois,2020-03-22,1
56.8796,24.6032,Latvia,Latvia,2020-03-22,139
34.904122,-87.650997,Lauderdale @ Alabama,Lauderdale @ Alabama,2020-03-22,2
32.39322,-82.926317,Laurens @ Georgia,Laurens @ Georgia,2020-03-22,2
29.382578,-96.923633,Lavaca @ Texas,Lavaca @ Texas,2020-03-22,1
31.550009,-90.10753,Lawrence @ Mississippi,Lawrence @ Mississippi,2020-03-22,2
44.373397,-93.73018,Le Sueur @ Minnesota,Le Sueur @ Minnesota,2020-03-22,1
32.795687,-103.413271,Lea @ New Mexico,Lea @ New Mexico,2020-03-22,1
32.753268,-89.522568,Leake @ Mississippi,Leake @ Mississippi,2020-03-22,1
39.189511,-95.038977,Leavenworth @ Kansas,Leavenworth @ Kansas,2020-03-22,4
33.8547,35.8623,Lebanon,Lebanon,2020-03-22,248
40.367344,-76.458009,Lebanon @ Pennsylvania,Lebanon @ Pennsylvania,2020-03-22,3
32.604064,-85.353048,Lee @ Alabama,Lee @ Alabama,2020-03-22,16
26.552134,-81.89225,Lee @ Florida,Lee @ Florida,2020-03-22,26
31.818419,-84.146681,Lee @ Georgia,Lee @ Georgia,2020-03-22,16
34.288965,-88.680887,Lee @ Mississippi,Lee @ Mississippi,2020-03-22,6
35.476075,-79.17222,Lee @ North Carolina,Lee @ North Carolina,2020-03-22,1
34.15864,-80.251209,Lee @ South Carolina,Lee @ South Carolina,2020-03-22,1
36.702162,-83.130334,Lee @ Virginia,Lee @ Virginia,2020-03-22,2
45.146182,-86.051574,Leelanau @ Michigan,Leelanau @ Michigan,2020-03-22,1
33.54979,-90.294934,Leflore @ Mississippi,Leflore @ Mississippi,2020-03-22,8
40.614241,-75.590627,Lehigh @ Pennsylvania,Lehigh @ Pennsylvania,2020-03-22,19
30.45931,-84.2778,Leon @ Florida,Leon @ Florida,2020-03-22,4
46.580071,-122.377444,Lewis @ Washington,Lewis @ Washington,2020-03-22,2
47.122133,-112.382954,Lewis and Clark @ Montana,Lewis and Clark @ Montana,2020-03-22,3
33.892554,-81.272853,Lexington @ South Carolina,Lexington @ South Carolina,2020-03-22,12
41.2956,122.6085,Liaoning @ China,Liaoning,2020-03-22,127
6.4281,-9.4295,Liberia,Liberia,2020-03-22,3
26.3351,17.228331,Libya,Libya,2020-03-22,0
40.093609,-82.481251,Licking @ Ohio,Licking @ Ohio,2020-03-22,1
47.14,9.55,Liechtenstein,Liechtenstein,2020-03-22,37
34.810239,-86.9814,Limestone @ Alabama,Limestone @ Alabama,2020-03-22,1
33.957665,-91.727624,Lincoln @ Arkansas,Lincoln @ Arkansas,2020-03-22,1
33.792151,-82.448299,Lincoln @ Georgia,Lincoln @ Georgia,2020-03-22,1
43.994265,-69.514029,Lincoln @ Maine,Lincoln @ Maine,2020-03-22,4
31.535216,-90.453566,Lincoln @ Mississippi,Lincoln @ Mississippi,2020-03-22,4
41.050322,-100.744481,Lincoln @ Nebraska,Lincoln @ Nebraska,2020-03-22,3
35.487825,-81.225176,Lincoln @ North Carolina,Lincoln @ North Carolina,2020-03-22,1
47.582718,-118.417668,Lincoln @ Washington,Lincoln @ Washington,2020-03-22,1
42.077951,-91.597674,Linn @ Iowa,Linn @ Iowa,2020-03-22,4
38.216549,-94.844932,Linn @ Kansas,Linn @ Kansas,2020-03-22,1
44.494824,-122.543756,Linn @ Oregon,Linn @ Oregon,2020-03-22,19
41.791897,-73.235428,Litchfield @ Connecticut,Litchfield @ Connecticut,2020-03-22,12
55.1694,23.8813,Lithuania,Lithuania,2020-03-22,143
40.894376,-88.552852,Livingston @ Illinois,Livingston @ Illinois,2020-03-22,1
30.440419,-90.727474,Livingston @ Louisiana,Livingston @ Louisiana,2020-03-22,2
42.602532,-83.911718,Livingston @ Michigan,Livingston @ Michigan,2020-03-22,8
42.727485,-77.76978,Livingston @ New York,Livingston @ New York,2020-03-22,2
